line_no,terminal_no,day,day_of_the_week,second_month,second_day,next_station_no,time_used_to_next_station,reserved_field_1 ,reserved_field_2 ,reserved_field_3 ,reserved_field_4 ,reserved_field_5 ,reserved_field_6 ,reserved_field_7 ,reserved_field_8 ,reserved_field_9 
5,912310,12,4,1021885.0,71485.0,7,131.0,171.0,none,none,none,none,none,none,none,none
5,912310,12,4,1022016.0,71616.0,8,90.0,131.0,none,none,none,none,none,none,none,none
5,912310,12,4,1022106.0,71706.0,9,161.0,90.0,none,none,none,none,none,none,none,none
5,912310,12,4,1022267.0,71867.0,10,60.0,161.0,none,none,none,none,none,none,none,none
5,912310,12,4,1022327.0,71927.0,11,160.0,60.0,none,none,none,none,none,none,none,none
5,912310,12,4,1022487.0,72087.0,12,251.0,160.0,none,none,none,none,none,none,none,none
5,912310,12,4,1022738.0,72338.0,13,80.0,251.0,none,none,none,none,none,none,none,none
5,912310,12,4,1022818.0,72418.0,14,0,80.0,none,none,none,none,none,none,none,none
5,912310,12,4,1028564.0,78164.0,2,119.0,0,none,none,none,none,none,none,none,none
5,912310,12,4,1028683.0,78283.0,3,60.0,119.0,none,none,none,none,none,none,none,none
5,912310,12,4,1028743.0,78343.0,4,120.0,60.0,none,none,none,none,none,none,none,none
5,912310,12,4,1028863.0,78463.0,5,120.0,120.0,none,none,none,none,none,none,none,none
5,912310,12,4,1028983.0,78583.0,6,220.0,120.0,none,none,none,none,none,none,none,none
5,912310,12,4,1029203.0,78803.0,7,110.0,220.0,none,none,none,none,none,none,none,none
5,912310,12,4,1029313.0,78913.0,8,120.0,110.0,none,none,none,none,none,none,none,none
5,912310,12,4,1029433.0,79033.0,9,190.0,120.0,none,none,none,none,none,none,none,none
5,912310,12,4,1029623.0,79223.0,10,60.0,190.0,none,none,none,none,none,none,none,none
5,912310,12,4,1029683.0,79283.0,11,170.0,60.0,none,none,none,none,none,none,none,none
5,912310,12,4,1029853.0,79453.0,12,260.0,170.0,none,none,none,none,none,none,none,none
5,912310,12,4,1030113.0,79713.0,13,100.0,260.0,none,none,none,none,none,none,none,none
5,912310,12,4,1030213.0,79813.0,14,0,100.0,none,none,none,none,none,none,none,none
5,912310,13,5,1058428.0,21628.0,5,0,0,none,none,none,none,none,none,none,none
5,912310,13,5,1058628.0,21828.0,7,90.0,0,none,none,none,none,none,none,none,none
5,912310,13,5,1058718.0,21918.0,8,50.0,90.0,none,none,none,none,none,none,none,none
5,912310,13,5,1058768.0,21968.0,9,140.0,50.0,none,none,none,none,none,none,none,none
5,912310,13,5,1058908.0,22108.0,10,50.0,140.0,none,none,none,none,none,none,none,none
5,912310,13,5,1058958.0,22158.0,11,160.0,50.0,none,none,none,none,none,none,none,none
5,912310,13,5,1059118.0,22318.0,12,231.0,160.0,none,none,none,none,none,none,none,none
5,912310,13,5,1059349.0,22549.0,13,90.0,231.0,none,none,none,none,none,none,none,none
5,912310,13,5,1059439.0,22639.0,14,0,90.0,none,none,none,none,none,none,none,none
5,912310,13,5,1062825.0,26025.0,2,180.0,0,none,none,none,none,none,none,none,none
5,912310,13,5,1063005.0,26205.0,3,90.0,180.0,none,none,none,none,none,none,none,none
5,912310,13,5,1063095.0,26295.0,4,111.0,90.0,none,none,none,none,none,none,none,none
5,912310,13,5,1063206.0,26406.0,5,0,111.0,none,none,none,none,none,none,none,none
5,912310,13,5,1063427.0,26627.0,7,140.0,0,none,none,none,none,none,none,none,none
5,912310,13,5,1063567.0,26767.0,8,90.0,140.0,none,none,none,none,none,none,none,none
5,912310,13,5,1063657.0,26857.0,9,160.0,90.0,none,none,none,none,none,none,none,none
5,912310,13,5,1063817.0,27017.0,10,70.0,160.0,none,none,none,none,none,none,none,none
5,912310,13,5,1063887.0,27087.0,11,180.0,70.0,none,none,none,none,none,none,none,none
5,912310,13,5,1064067.0,27267.0,12,180.0,180.0,none,none,none,none,none,none,none,none
5,912310,13,5,1064247.0,27447.0,13,100.0,180.0,none,none,none,none,none,none,none,none
5,912310,13,5,1064347.0,27547.0,14,0,100.0,none,none,none,none,none,none,none,none
5,912310,13,5,1068653.0,31853.0,2,180.0,0,none,none,none,none,none,none,none,none
5,912310,13,5,1068833.0,32033.0,3,90.0,180.0,none,none,none,none,none,none,none,none
5,912310,13,5,1068923.0,32123.0,4,160.0,90.0,none,none,none,none,none,none,none,none
5,912310,13,5,1069083.0,32283.0,5,0,160.0,none,none,none,none,none,none,none,none
5,912310,13,5,1069334.0,32534.0,7,171.0,0,none,none,none,none,none,none,none,none
5,912310,13,5,1069505.0,32705.0,8,80.0,171.0,none,none,none,none,none,none,none,none
5,912310,13,5,1069585.0,32785.0,9,190.0,80.0,none,none,none,none,none,none,none,none
5,912310,13,5,1069775.0,32975.0,10,60.0,190.0,none,none,none,none,none,none,none,none
5,912310,13,5,1069835.0,33035.0,11,200.0,60.0,none,none,none,none,none,none,none,none
5,912310,13,5,1070035.0,33235.0,12,241.0,200.0,none,none,none,none,none,none,none,none
5,912310,13,5,1070276.0,33476.0,13,101.0,241.0,none,none,none,none,none,none,none,none
5,912310,13,5,1070377.0,33577.0,14,0,101.0,none,none,none,none,none,none,none,none
5,912310,13,5,1075159.0,38359.0,2,171.0,0,none,none,none,none,none,none,none,none
5,912310,13,5,1075330.0,38530.0,3,60.0,171.0,none,none,none,none,none,none,none,none
5,912310,13,5,1075390.0,38590.0,4,111.0,60.0,none,none,none,none,none,none,none,none
5,912310,13,5,1075501.0,38701.0,5,0,111.0,none,none,none,none,none,none,none,none
5,912310,13,5,1075762.0,38962.0,7,150.0,0,none,none,none,none,none,none,none,none
5,912310,13,5,1075912.0,39112.0,8,110.0,150.0,none,none,none,none,none,none,none,none
5,912310,13,5,1076022.0,39222.0,9,100.0,110.0,none,none,none,none,none,none,none,none
5,912310,13,5,1076122.0,39322.0,10,61.0,100.0,none,none,none,none,none,none,none,none
5,912310,13,5,1076183.0,39383.0,11,170.0,61.0,none,none,none,none,none,none,none,none
5,912310,13,5,1076353.0,39553.0,12,210.0,170.0,none,none,none,none,none,none,none,none
5,912310,13,5,1076563.0,39763.0,13,80.0,210.0,none,none,none,none,none,none,none,none
5,912310,13,5,1076643.0,39843.0,14,0,80.0,none,none,none,none,none,none,none,none
5,912310,13,5,1081540.0,44740.0,2,121.0,0,none,none,none,none,none,none,none,none
5,912310,13,5,1081661.0,44861.0,3,51.0,121.0,none,none,none,none,none,none,none,none
5,912310,13,5,1081712.0,44912.0,4,89.0,51.0,none,none,none,none,none,none,none,none
5,912310,13,5,1081801.0,45001.0,5,0,89.0,none,none,none,none,none,none,none,none
5,912310,13,5,1081941.0,45141.0,7,141.0,0,none,none,none,none,none,none,none,none
5,912310,13,5,1082082.0,45282.0,8,130.0,141.0,none,none,none,none,none,none,none,none
5,912310,13,5,1082212.0,45412.0,9,140.0,130.0,none,none,none,none,none,none,none,none
5,912310,13,5,1082352.0,45552.0,10,80.0,140.0,none,none,none,none,none,none,none,none
5,912310,13,5,1082432.0,45632.0,11,200.0,80.0,none,none,none,none,none,none,none,none
5,912310,13,5,1082632.0,45832.0,12,201.0,200.0,none,none,none,none,none,none,none,none
5,912310,13,5,1082833.0,46033.0,13,100.0,201.0,none,none,none,none,none,none,none,none
5,912310,13,5,1082933.0,46133.0,14,0,100.0,none,none,none,none,none,none,none,none
5,912310,13,5,1087909.0,51109.0,2,150.0,0,none,none,none,none,none,none,none,none
5,912310,13,5,1088059.0,51259.0,3,80.0,150.0,none,none,none,none,none,none,none,none
5,912310,13,5,1088139.0,51339.0,4,231.0,80.0,none,none,none,none,none,none,none,none
5,912310,13,5,1088370.0,51570.0,5,100.0,231.0,none,none,none,none,none,none,none,none
5,912310,13,5,1088470.0,51670.0,6,120.0,100.0,none,none,none,none,none,none,none,none
5,912310,13,5,1088590.0,51790.0,7,140.0,120.0,none,none,none,none,none,none,none,none
5,912310,13,5,1088730.0,51930.0,8,100.0,140.0,none,none,none,none,none,none,none,none
5,912310,13,5,1088830.0,52030.0,9,151.0,100.0,none,none,none,none,none,none,none,none
5,912310,13,5,1088981.0,52181.0,10,70.0,151.0,none,none,none,none,none,none,none,none
5,912310,13,5,1089051.0,52251.0,11,272.0,70.0,none,none,none,none,none,none,none,none
5,912310,13,5,1089323.0,52523.0,12,210.0,272.0,none,none,none,none,none,none,none,none
5,912310,13,5,1089533.0,52733.0,13,80.0,210.0,none,none,none,none,none,none,none,none
5,912310,13,5,1089613.0,52813.0,14,0,80.0,none,none,none,none,none,none,none,none
5,912310,13,5,1093004.0,56204.0,2,80.0,0,none,none,none,none,none,none,none,none
5,912310,13,5,1093084.0,56284.0,3,100.0,80.0,none,none,none,none,none,none,none,none
5,912310,13,5,1093184.0,56384.0,4,130.0,100.0,none,none,none,none,none,none,none,none
5,912310,13,5,1093314.0,56514.0,5,90.0,130.0,none,none,none,none,none,none,none,none
5,912310,13,5,1093404.0,56604.0,6,110.0,90.0,none,none,none,none,none,none,none,none
5,912310,13,5,1093514.0,56714.0,7,140.0,110.0,none,none,none,none,none,none,none,none
5,912310,13,5,1093654.0,56854.0,8,100.0,140.0,none,none,none,none,none,none,none,none
5,912310,13,5,1093754.0,56954.0,9,120.0,100.0,none,none,none,none,none,none,none,none
5,912310,13,5,1093874.0,57074.0,10,80.0,120.0,none,none,none,none,none,none,none,none
5,912310,13,5,1093954.0,57154.0,11,170.0,80.0,none,none,none,none,none,none,none,none
5,912310,13,5,1094124.0,57324.0,12,251.0,170.0,none,none,none,none,none,none,none,none
5,912310,13,5,1094375.0,57575.0,13,120.0,251.0,none,none,none,none,none,none,none,none
5,912310,13,5,1094495.0,57695.0,14,0,120.0,none,none,none,none,none,none,none,none
5,912310,13,5,1098418.0,61618.0,2,191.0,0,none,none,none,none,none,none,none,none
5,912310,13,5,1098609.0,61809.0,3,120.0,191.0,none,none,none,none,none,none,none,none
5,912310,13,5,1098729.0,61929.0,4,181.0,120.0,none,none,none,none,none,none,none,none
5,912310,13,5,1098910.0,62110.0,5,110.0,181.0,none,none,none,none,none,none,none,none
5,912310,13,5,1099020.0,62220.0,6,170.0,110.0,none,none,none,none,none,none,none,none
5,912310,13,5,1099190.0,62390.0,7,121.0,170.0,none,none,none,none,none,none,none,none
5,912310,13,5,1099311.0,62511.0,8,90.0,121.0,none,none,none,none,none,none,none,none
5,912310,13,5,1099401.0,62601.0,9,130.0,90.0,none,none,none,none,none,none,none,none
5,912310,13,5,1099531.0,62731.0,10,60.0,130.0,none,none,none,none,none,none,none,none
5,912310,13,5,1099591.0,62791.0,11,190.0,60.0,none,none,none,none,none,none,none,none
5,912310,13,5,1099781.0,62981.0,12,211.0,190.0,none,none,none,none,none,none,none,none
5,912310,13,5,1099992.0,63192.0,13,91.0,211.0,none,none,none,none,none,none,none,none
5,912310,13,5,1100083.0,63283.0,14,0,91.0,none,none,none,none,none,none,none,none
5,912310,13,5,1103916.0,67116.0,2,201.0,0,none,none,none,none,none,none,none,none
5,912310,13,5,1104117.0,67317.0,3,40.0,201.0,none,none,none,none,none,none,none,none
5,912310,13,5,1104157.0,67357.0,4,200.0,40.0,none,none,none,none,none,none,none,none
5,912310,13,5,1104357.0,67557.0,5,0,200.0,none,none,none,none,none,none,none,none
5,912310,13,5,1104658.0,67858.0,7,141.0,0,none,none,none,none,none,none,none,none
5,912310,13,5,1104799.0,67999.0,8,90.0,141.0,none,none,none,none,none,none,none,none
5,912310,13,5,1104889.0,68089.0,9,130.0,90.0,none,none,none,none,none,none,none,none
5,912310,13,5,1105019.0,68219.0,10,80.0,130.0,none,none,none,none,none,none,none,none
5,912310,13,5,1105099.0,68299.0,11,150.0,80.0,none,none,none,none,none,none,none,none
5,912310,13,5,1105249.0,68449.0,12,240.0,150.0,none,none,none,none,none,none,none,none
5,912310,13,5,1105489.0,68689.0,13,90.0,240.0,none,none,none,none,none,none,none,none
5,912310,13,5,1105579.0,68779.0,14,0,90.0,none,none,none,none,none,none,none,none
5,912310,13,5,1110236.0,73436.0,2,80.0,0,none,none,none,none,none,none,none,none
5,912310,13,5,1110316.0,73516.0,3,70.0,80.0,none,none,none,none,none,none,none,none
5,912310,13,5,1110386.0,73586.0,4,150.0,70.0,none,none,none,none,none,none,none,none
5,912310,13,5,1110536.0,73736.0,5,80.0,150.0,none,none,none,none,none,none,none,none
5,912310,13,5,1110616.0,73816.0,6,170.0,80.0,none,none,none,none,none,none,none,none
5,912310,13,5,1110786.0,73986.0,7,120.0,170.0,none,none,none,none,none,none,none,none
5,912310,13,5,1110906.0,74106.0,8,80.0,120.0,none,none,none,none,none,none,none,none
5,912310,13,5,1110986.0,74186.0,9,120.0,80.0,none,none,none,none,none,none,none,none
5,912310,13,5,1111106.0,74306.0,10,40.0,120.0,none,none,none,none,none,none,none,none
5,912310,13,5,1111146.0,74346.0,11,210.0,40.0,none,none,none,none,none,none,none,none
5,912310,13,5,1111356.0,74556.0,12,190.0,210.0,none,none,none,none,none,none,none,none
5,912310,13,5,1111546.0,74746.0,13,80.0,190.0,none,none,none,none,none,none,none,none
5,912310,13,5,1111626.0,74826.0,14,0,80.0,none,none,none,none,none,none,none,none
5,912310,13,5,1117381.0,80581.0,2,121.0,0,none,none,none,none,none,none,none,none
5,912310,13,5,1117502.0,80702.0,3,50.0,121.0,none,none,none,none,none,none,none,none
5,912310,13,5,1117552.0,80752.0,4,100.0,50.0,none,none,none,none,none,none,none,none
5,912310,13,5,1117652.0,80852.0,5,80.0,100.0,none,none,none,none,none,none,none,none
5,912310,13,5,1117732.0,80932.0,6,151.0,80.0,none,none,none,none,none,none,none,none
5,912310,13,5,1117883.0,81083.0,7,100.0,151.0,none,none,none,none,none,none,none,none
5,912310,13,5,1117983.0,81183.0,8,60.0,100.0,none,none,none,none,none,none,none,none
5,912310,13,5,1118043.0,81243.0,9,120.0,60.0,none,none,none,none,none,none,none,none
5,912310,13,5,1118163.0,81363.0,10,50.0,120.0,none,none,none,none,none,none,none,none
5,912310,13,5,1118213.0,81413.0,11,180.0,50.0,none,none,none,none,none,none,none,none
5,912310,13,5,1118393.0,81593.0,12,191.0,180.0,none,none,none,none,none,none,none,none
5,912310,13,5,1118584.0,81784.0,13,91.0,191.0,none,none,none,none,none,none,none,none
5,912310,13,5,1118675.0,81875.0,14,0,91.0,none,none,none,none,none,none,none,none
5,912310,15,7,1237539.0,27939.0,2,111.0,0,none,none,none,none,none,none,none,none
5,912310,15,7,1237650.0,28050.0,3,50.0,111.0,none,none,none,none,none,none,none,none
5,912310,15,7,1237700.0,28100.0,4,120.0,50.0,none,none,none,none,none,none,none,none
5,912310,15,7,1237820.0,28220.0,5,0,120.0,none,none,none,none,none,none,none,none
5,912310,15,7,1238010.0,28410.0,7,110.0,0,none,none,none,none,none,none,none,none
5,912310,15,7,1238120.0,28520.0,8,61.0,110.0,none,none,none,none,none,none,none,none
5,912310,15,7,1238181.0,28581.0,9,130.0,61.0,none,none,none,none,none,none,none,none
5,912310,15,7,1238311.0,28711.0,10,60.0,130.0,none,none,none,none,none,none,none,none
5,912310,15,7,1238371.0,28771.0,11,180.0,60.0,none,none,none,none,none,none,none,none
5,912310,15,7,1238551.0,28951.0,12,230.0,180.0,none,none,none,none,none,none,none,none
5,912310,15,7,1238781.0,29181.0,13,100.0,230.0,none,none,none,none,none,none,none,none
5,912310,15,7,1238881.0,29281.0,14,0,100.0,none,none,none,none,none,none,none,none
5,912310,15,7,1242872.0,33272.0,2,191.0,0,none,none,none,none,none,none,none,none
5,912310,15,7,1243063.0,33463.0,3,71.0,191.0,none,none,none,none,none,none,none,none
5,912310,15,7,1243134.0,33534.0,4,130.0,71.0,none,none,none,none,none,none,none,none
5,912310,15,7,1243264.0,33664.0,5,0,130.0,none,none,none,none,none,none,none,none
5,912310,15,7,1243494.0,33894.0,7,140.0,0,none,none,none,none,none,none,none,none
5,912310,15,7,1243634.0,34034.0,8,102.0,140.0,none,none,none,none,none,none,none,none
5,912310,15,7,1243736.0,34136.0,9,129.0,102.0,none,none,none,none,none,none,none,none
5,912310,15,7,1243865.0,34265.0,10,90.0,129.0,none,none,none,none,none,none,none,none
5,912310,15,7,1243955.0,34355.0,11,240.0,90.0,none,none,none,none,none,none,none,none
5,912310,15,7,1244195.0,34595.0,12,201.0,240.0,none,none,none,none,none,none,none,none
5,912310,15,7,1244396.0,34796.0,13,90.0,201.0,none,none,none,none,none,none,none,none
5,912310,15,7,1244486.0,34886.0,14,0,90.0,none,none,none,none,none,none,none,none
5,912310,15,7,1249929.0,40329.0,2,82.0,0,none,none,none,none,none,none,none,none
5,912310,15,7,1250011.0,40411.0,3,90.0,82.0,none,none,none,none,none,none,none,none
5,912310,15,7,1250101.0,40501.0,4,180.0,90.0,none,none,none,none,none,none,none,none
5,912310,15,7,1250281.0,40681.0,5,0,180.0,none,none,none,none,none,none,none,none
5,912310,15,7,1250472.0,40872.0,7,150.0,0,none,none,none,none,none,none,none,none
5,912310,15,7,1250622.0,41022.0,8,50.0,150.0,none,none,none,none,none,none,none,none
5,912310,15,7,1250672.0,41072.0,9,240.0,50.0,none,none,none,none,none,none,none,none
5,912310,15,7,1250912.0,41312.0,10,70.0,240.0,none,none,none,none,none,none,none,none
5,912310,15,7,1250982.0,41382.0,11,180.0,70.0,none,none,none,none,none,none,none,none
5,912310,15,7,1251162.0,41562.0,12,250.0,180.0,none,none,none,none,none,none,none,none
5,912310,15,7,1251412.0,41812.0,13,80.0,250.0,none,none,none,none,none,none,none,none
5,912310,15,7,1251492.0,41892.0,14,0,80.0,none,none,none,none,none,none,none,none
5,912310,15,7,1256138.0,46538.0,2,80.0,0,none,none,none,none,none,none,none,none
5,912310,15,7,1256218.0,46618.0,3,90.0,80.0,none,none,none,none,none,none,none,none
5,912310,15,7,1256308.0,46708.0,4,170.0,90.0,none,none,none,none,none,none,none,none
5,912310,15,7,1256478.0,46878.0,5,0,170.0,none,none,none,none,none,none,none,none
5,912310,15,7,1256669.0,47069.0,7,170.0,0,none,none,none,none,none,none,none,none
5,912310,15,7,1256839.0,47239.0,8,70.0,170.0,none,none,none,none,none,none,none,none
5,912310,15,7,1256909.0,47309.0,9,190.0,70.0,none,none,none,none,none,none,none,none
5,912310,15,7,1257099.0,47499.0,10,70.0,190.0,none,none,none,none,none,none,none,none
5,912310,15,7,1257169.0,47569.0,11,170.0,70.0,none,none,none,none,none,none,none,none
5,912310,15,7,1257339.0,47739.0,12,251.0,170.0,none,none,none,none,none,none,none,none
5,912310,15,7,1257590.0,47990.0,13,90.0,251.0,none,none,none,none,none,none,none,none
5,912310,15,7,1257680.0,48080.0,14,0,90.0,none,none,none,none,none,none,none,none
5,912310,15,7,1262693.0,53093.0,2,150.0,0,none,none,none,none,none,none,none,none
5,912310,15,7,1262843.0,53243.0,3,80.0,150.0,none,none,none,none,none,none,none,none
5,912310,15,7,1262923.0,53323.0,4,130.0,80.0,none,none,none,none,none,none,none,none
5,912310,15,7,1263053.0,53453.0,5,0,130.0,none,none,none,none,none,none,none,none
5,912310,15,7,1263373.0,53773.0,7,150.0,0,none,none,none,none,none,none,none,none
5,912310,15,7,1263523.0,53923.0,8,70.0,150.0,none,none,none,none,none,none,none,none
5,912310,15,7,1263593.0,53993.0,9,121.0,70.0,none,none,none,none,none,none,none,none
5,912310,15,7,1263714.0,54114.0,10,79.0,121.0,none,none,none,none,none,none,none,none
5,912310,15,7,1263793.0,54193.0,11,181.0,79.0,none,none,none,none,none,none,none,none
5,912310,15,7,1263974.0,54374.0,12,201.0,181.0,none,none,none,none,none,none,none,none
5,912310,15,7,1264175.0,54575.0,13,100.0,201.0,none,none,none,none,none,none,none,none
5,912310,15,7,1264275.0,54675.0,14,0,100.0,none,none,none,none,none,none,none,none
5,912310,15,7,1267012.0,57412.0,2,170.0,0,none,none,none,none,none,none,none,none
5,912310,15,7,1267182.0,57582.0,3,90.0,170.0,none,none,none,none,none,none,none,none
5,912310,15,7,1267272.0,57672.0,4,110.0,90.0,none,none,none,none,none,none,none,none
5,912310,15,7,1267382.0,57782.0,5,0,110.0,none,none,none,none,none,none,none,none
5,912310,15,7,1267672.0,58072.0,7,110.0,0,none,none,none,none,none,none,none,none
5,912310,15,7,1267782.0,58182.0,8,80.0,110.0,none,none,none,none,none,none,none,none
5,912310,15,7,1267862.0,58262.0,9,160.0,80.0,none,none,none,none,none,none,none,none
5,912310,15,7,1268022.0,58422.0,10,110.0,160.0,none,none,none,none,none,none,none,none
5,912310,15,7,1268132.0,58532.0,11,150.0,110.0,none,none,none,none,none,none,none,none
5,912310,15,7,1268282.0,58682.0,12,200.0,150.0,none,none,none,none,none,none,none,none
5,912310,15,7,1268482.0,58882.0,13,120.0,200.0,none,none,none,none,none,none,none,none
5,912310,15,7,1268602.0,59002.0,14,0,120.0,none,none,none,none,none,none,none,none
5,912310,15,7,1272459.0,62859.0,2,149.0,0,none,none,none,none,none,none,none,none
5,912310,15,7,1272608.0,63008.0,3,111.0,149.0,none,none,none,none,none,none,none,none
5,912310,15,7,1272719.0,63119.0,4,110.0,111.0,none,none,none,none,none,none,none,none
5,912310,15,7,1272829.0,63229.0,5,0,110.0,none,none,none,none,none,none,none,none
5,912310,15,7,1273201.0,63601.0,7,129.0,0,none,none,none,none,none,none,none,none
5,912310,15,7,1273330.0,63730.0,8,90.0,129.0,none,none,none,none,none,none,none,none
5,912310,15,7,1273420.0,63820.0,9,120.0,90.0,none,none,none,none,none,none,none,none
5,912310,15,7,1273540.0,63940.0,10,70.0,120.0,none,none,none,none,none,none,none,none
5,912310,15,7,1273610.0,64010.0,11,150.0,70.0,none,none,none,none,none,none,none,none
5,912310,15,7,1273760.0,64160.0,12,220.0,150.0,none,none,none,none,none,none,none,none
5,912310,15,7,1273980.0,64380.0,13,101.0,220.0,none,none,none,none,none,none,none,none
5,912310,15,7,1274081.0,64481.0,14,0,101.0,none,none,none,none,none,none,none,none
5,912310,15,7,1277853.0,68253.0,2,210.0,0,none,none,none,none,none,none,none,none
5,912310,15,7,1278063.0,68463.0,3,90.0,210.0,none,none,none,none,none,none,none,none
5,912310,15,7,1278153.0,68553.0,4,130.0,90.0,none,none,none,none,none,none,none,none
5,912310,15,7,1278283.0,68683.0,5,0,130.0,none,none,none,none,none,none,none,none
5,912310,15,7,1278603.0,69003.0,7,140.0,0,none,none,none,none,none,none,none,none
5,912310,15,7,1278743.0,69143.0,8,90.0,140.0,none,none,none,none,none,none,none,none
5,912310,15,7,1278833.0,69233.0,9,110.0,90.0,none,none,none,none,none,none,none,none
5,912310,15,7,1278943.0,69343.0,10,60.0,110.0,none,none,none,none,none,none,none,none
5,912310,15,7,1279003.0,69403.0,11,140.0,60.0,none,none,none,none,none,none,none,none
5,912310,15,7,1279143.0,69543.0,12,220.0,140.0,none,none,none,none,none,none,none,none
5,912310,15,7,1279363.0,69763.0,13,90.0,220.0,none,none,none,none,none,none,none,none
5,912310,15,7,1279453.0,69853.0,14,0,90.0,none,none,none,none,none,none,none,none
5,912310,15,7,1284981.0,75381.0,2,130.0,0,none,none,none,none,none,none,none,none
5,912310,15,7,1285111.0,75511.0,3,80.0,130.0,none,none,none,none,none,none,none,none
5,912310,15,7,1285191.0,75591.0,4,101.0,80.0,none,none,none,none,none,none,none,none
5,912310,15,7,1285292.0,75692.0,5,0,101.0,none,none,none,none,none,none,none,none
5,912310,15,7,1285531.0,75931.0,7,130.0,0,none,none,none,none,none,none,none,none
5,912310,15,7,1285661.0,76061.0,8,120.0,130.0,none,none,none,none,none,none,none,none
5,912310,15,7,1285781.0,76181.0,9,150.0,120.0,none,none,none,none,none,none,none,none
5,912310,15,7,1285931.0,76331.0,10,60.0,150.0,none,none,none,none,none,none,none,none
5,912310,15,7,1285991.0,76391.0,11,70.0,60.0,none,none,none,none,none,none,none,none
5,912310,15,7,1286061.0,76461.0,12,220.0,70.0,none,none,none,none,none,none,none,none
5,912310,15,7,1286281.0,76681.0,13,100.0,220.0,none,none,none,none,none,none,none,none
5,912310,15,7,1286381.0,76781.0,14,0,100.0,none,none,none,none,none,none,none,none
5,912310,15,7,1291771.0,82171.0,2,170.0,0,none,none,none,none,none,none,none,none
5,912310,15,7,1291941.0,82341.0,3,60.0,170.0,none,none,none,none,none,none,none,none
5,912310,15,7,1292001.0,82401.0,4,110.0,60.0,none,none,none,none,none,none,none,none
5,912310,15,7,1292111.0,82511.0,5,0,110.0,none,none,none,none,none,none,none,none
5,912310,15,7,1292271.0,82671.0,7,90.0,0,none,none,none,none,none,none,none,none
5,912310,15,7,1292361.0,82761.0,8,0,90.0,none,none,none,none,none,none,none,none
5,912310,16,1,1321065.0,25065.0,2,170.0,0,none,none,none,none,none,none,none,none
5,912310,16,1,1321235.0,25235.0,3,30.0,170.0,none,none,none,none,none,none,none,none
5,912310,16,1,1321265.0,25265.0,4,130.0,30.0,none,none,none,none,none,none,none,none
5,912310,16,1,1321395.0,25395.0,5,0,130.0,none,none,none,none,none,none,none,none
5,912310,16,1,1321565.0,25565.0,7,110.0,0,none,none,none,none,none,none,none,none
5,912310,16,1,1321675.0,25675.0,8,60.0,110.0,none,none,none,none,none,none,none,none
5,912310,16,1,1321735.0,25735.0,9,90.0,60.0,none,none,none,none,none,none,none,none
5,912310,16,1,1321825.0,25825.0,10,60.0,90.0,none,none,none,none,none,none,none,none
5,912310,16,1,1321885.0,25885.0,11,181.0,60.0,none,none,none,none,none,none,none,none
5,912310,16,1,1322066.0,26066.0,12,261.0,181.0,none,none,none,none,none,none,none,none
5,912310,16,1,1322327.0,26327.0,13,80.0,261.0,none,none,none,none,none,none,none,none
5,912310,16,1,1322407.0,26407.0,14,0,80.0,none,none,none,none,none,none,none,none
5,912310,16,1,1326919.0,30919.0,2,120.0,0,none,none,none,none,none,none,none,none
5,912310,16,1,1327039.0,31039.0,3,30.0,120.0,none,none,none,none,none,none,none,none
5,912310,16,1,1327069.0,31069.0,4,210.0,30.0,none,none,none,none,none,none,none,none
5,912310,16,1,1327279.0,31279.0,5,0,210.0,none,none,none,none,none,none,none,none
5,912310,16,1,1327559.0,31559.0,7,180.0,0,none,none,none,none,none,none,none,none
5,912310,16,1,1327739.0,31739.0,8,90.0,180.0,none,none,none,none,none,none,none,none
5,912310,16,1,1327829.0,31829.0,9,180.0,90.0,none,none,none,none,none,none,none,none
5,912310,16,1,1328009.0,32009.0,10,80.0,180.0,none,none,none,none,none,none,none,none
5,912310,16,1,1328089.0,32089.0,11,290.0,80.0,none,none,none,none,none,none,none,none
5,912310,16,1,1328379.0,32379.0,12,240.0,290.0,none,none,none,none,none,none,none,none
5,912310,16,1,1328619.0,32619.0,13,110.0,240.0,none,none,none,none,none,none,none,none
5,912310,16,1,1328729.0,32729.0,14,0,110.0,none,none,none,none,none,none,none,none
5,912310,16,1,1333072.0,37072.0,2,160.0,0,none,none,none,none,none,none,none,none
5,912310,16,1,1333232.0,37232.0,3,40.0,160.0,none,none,none,none,none,none,none,none
5,912310,16,1,1333272.0,37272.0,4,150.0,40.0,none,none,none,none,none,none,none,none
5,912310,16,1,1333422.0,37422.0,5,0,150.0,none,none,none,none,none,none,none,none
5,912310,16,1,1333682.0,37682.0,7,150.0,0,none,none,none,none,none,none,none,none
5,912310,16,1,1333832.0,37832.0,8,80.0,150.0,none,none,none,none,none,none,none,none
5,912310,16,1,1333912.0,37912.0,9,170.0,80.0,none,none,none,none,none,none,none,none
5,912310,16,1,1334082.0,38082.0,10,90.0,170.0,none,none,none,none,none,none,none,none
5,912310,16,1,1334172.0,38172.0,11,180.0,90.0,none,none,none,none,none,none,none,none
5,912310,16,1,1334352.0,38352.0,12,190.0,180.0,none,none,none,none,none,none,none,none
5,912310,16,1,1334542.0,38542.0,13,90.0,190.0,none,none,none,none,none,none,none,none
5,912310,16,1,1334632.0,38632.0,14,0,90.0,none,none,none,none,none,none,none,none
