line_no,terminal_no,day,day_of_the_week,second_month,second_day,next_station_no,time_used_to_next_station,reserved_field_1 ,reserved_field_2 ,reserved_field_3 ,reserved_field_4 ,reserved_field_5 ,reserved_field_6 ,reserved_field_7 ,reserved_field_8 ,reserved_field_9 
5,912307,19,4,1596931.0,41731.0,6,100.0,221.0,none,none,none,none,none,none,none,none
5,912307,19,4,1597031.0,41831.0,7,150.0,100.0,none,none,none,none,none,none,none,none
5,912307,19,4,1597181.0,41981.0,8,131.0,150.0,none,none,none,none,none,none,none,none
5,912307,19,4,1597312.0,42112.0,9,91.0,131.0,none,none,none,none,none,none,none,none
5,912307,19,4,1597403.0,42203.0,10,190.0,91.0,none,none,none,none,none,none,none,none
5,912307,19,4,1597593.0,42393.0,11,0,190.0,none,none,none,none,none,none,none,none
5,912307,19,4,1601806.0,46606.0,2,140.0,0,none,none,none,none,none,none,none,none
5,912307,19,4,1601946.0,46746.0,3,70.0,140.0,none,none,none,none,none,none,none,none
5,912307,19,4,1602016.0,46816.0,4,320.0,70.0,none,none,none,none,none,none,none,none
5,912307,19,4,1602336.0,47136.0,5,190.0,320.0,none,none,none,none,none,none,none,none
5,912307,19,4,1602526.0,47326.0,6,91.0,190.0,none,none,none,none,none,none,none,none
5,912307,19,4,1602617.0,47417.0,7,90.0,91.0,none,none,none,none,none,none,none,none
5,912307,19,4,1602707.0,47507.0,8,90.0,90.0,none,none,none,none,none,none,none,none
5,912307,19,4,1602797.0,47597.0,9,80.0,90.0,none,none,none,none,none,none,none,none
5,912307,19,4,1602877.0,47677.0,10,210.0,80.0,none,none,none,none,none,none,none,none
5,912307,19,4,1603087.0,47887.0,11,0,210.0,none,none,none,none,none,none,none,none
5,912307,19,4,1608041.0,52841.0,2,3503.0,0,none,none,none,none,none,none,none,none
5,912307,19,4,1611544.0,56344.0,3,70.0,3503.0,none,none,none,none,none,none,none,none
5,912307,19,4,1611614.0,56414.0,4,280.0,70.0,none,none,none,none,none,none,none,none
5,912307,19,4,1611894.0,56694.0,5,180.0,280.0,none,none,none,none,none,none,none,none
5,912307,19,4,1612074.0,56874.0,6,100.0,180.0,none,none,none,none,none,none,none,none
5,912307,19,4,1612174.0,56974.0,7,60.0,100.0,none,none,none,none,none,none,none,none
5,912307,19,4,1612234.0,57034.0,8,120.0,60.0,none,none,none,none,none,none,none,none
5,912307,19,4,1612354.0,57154.0,9,100.0,120.0,none,none,none,none,none,none,none,none
5,912307,19,4,1612454.0,57254.0,10,330.0,100.0,none,none,none,none,none,none,none,none
5,912307,19,4,1612784.0,57584.0,11,0,330.0,none,none,none,none,none,none,none,none
5,912307,19,4,1616755.0,61555.0,2,91.0,0,none,none,none,none,none,none,none,none
5,912307,19,4,1616846.0,61646.0,3,69.0,91.0,none,none,none,none,none,none,none,none
5,912307,19,4,1616915.0,61715.0,4,451.0,69.0,none,none,none,none,none,none,none,none
5,912307,19,4,1617366.0,62166.0,5,191.0,451.0,none,none,none,none,none,none,none,none
5,912307,19,4,1617557.0,62357.0,6,119.0,191.0,none,none,none,none,none,none,none,none
5,912307,19,4,1617676.0,62476.0,7,60.0,119.0,none,none,none,none,none,none,none,none
5,912307,19,4,1617736.0,62536.0,8,250.0,60.0,none,none,none,none,none,none,none,none
5,912307,19,4,1617986.0,62786.0,9,90.0,250.0,none,none,none,none,none,none,none,none
5,912307,19,4,1618076.0,62876.0,10,350.0,90.0,none,none,none,none,none,none,none,none
5,912307,19,4,1618426.0,63226.0,11,0,350.0,none,none,none,none,none,none,none,none
5,912307,19,4,1622098.0,66898.0,2,171.0,0,none,none,none,none,none,none,none,none
5,912307,19,4,1622269.0,67069.0,3,81.0,171.0,none,none,none,none,none,none,none,none
5,912307,19,4,1622350.0,67150.0,4,320.0,81.0,none,none,none,none,none,none,none,none
5,912307,19,4,1622670.0,67470.0,5,210.0,320.0,none,none,none,none,none,none,none,none
5,912307,19,4,1622880.0,67680.0,6,91.0,210.0,none,none,none,none,none,none,none,none
5,912307,19,4,1622971.0,67771.0,7,60.0,91.0,none,none,none,none,none,none,none,none
5,912307,19,4,1623031.0,67831.0,8,180.0,60.0,none,none,none,none,none,none,none,none
5,912307,19,4,1623211.0,68011.0,9,101.0,180.0,none,none,none,none,none,none,none,none
5,912307,19,4,1623312.0,68112.0,10,361.0,101.0,none,none,none,none,none,none,none,none
5,912307,19,4,1623673.0,68473.0,11,0,361.0,none,none,none,none,none,none,none,none
5,912307,19,4,1629626.0,74426.0,2,160.0,0,none,none,none,none,none,none,none,none
5,912307,19,4,1629786.0,74586.0,3,60.0,160.0,none,none,none,none,none,none,none,none
5,912307,19,4,1629846.0,74646.0,4,270.0,60.0,none,none,none,none,none,none,none,none
5,912307,19,4,1630116.0,74916.0,5,201.0,270.0,none,none,none,none,none,none,none,none
5,912307,19,4,1630317.0,75117.0,6,70.0,201.0,none,none,none,none,none,none,none,none
5,912307,19,4,1630387.0,75187.0,7,80.0,70.0,none,none,none,none,none,none,none,none
5,912307,19,4,1630467.0,75267.0,8,80.0,80.0,none,none,none,none,none,none,none,none
5,912307,19,4,1630547.0,75347.0,9,70.0,80.0,none,none,none,none,none,none,none,none
5,912307,19,4,1630617.0,75417.0,10,320.0,70.0,none,none,none,none,none,none,none,none
5,912307,19,4,1630937.0,75737.0,11,0,320.0,none,none,none,none,none,none,none,none
5,912307,20,5,1663444.0,21844.0,5,200.0,0,none,none,none,none,none,none,none,none
5,912307,20,5,1663644.0,22044.0,6,81.0,200.0,none,none,none,none,none,none,none,none
5,912307,20,5,1663725.0,22125.0,7,40.0,81.0,none,none,none,none,none,none,none,none
5,912307,20,5,1663765.0,22165.0,8,121.0,40.0,none,none,none,none,none,none,none,none
5,912307,20,5,1663886.0,22286.0,9,80.0,121.0,none,none,none,none,none,none,none,none
5,912307,20,5,1663966.0,22366.0,10,191.0,80.0,none,none,none,none,none,none,none,none
5,912307,20,5,1664157.0,22557.0,11,0,191.0,none,none,none,none,none,none,none,none
5,912307,20,5,1668347.0,26747.0,2,170.0,0,none,none,none,none,none,none,none,none
5,912307,20,5,1668517.0,26917.0,3,60.0,170.0,none,none,none,none,none,none,none,none
5,912307,20,5,1668577.0,26977.0,4,510.0,60.0,none,none,none,none,none,none,none,none
5,912307,20,5,1669087.0,27487.0,5,230.0,510.0,none,none,none,none,none,none,none,none
5,912307,20,5,1669317.0,27717.0,6,80.0,230.0,none,none,none,none,none,none,none,none
5,912307,20,5,1669397.0,27797.0,7,100.0,80.0,none,none,none,none,none,none,none,none
5,912307,20,5,1669497.0,27897.0,8,100.0,100.0,none,none,none,none,none,none,none,none
5,912307,20,5,1669597.0,27997.0,9,90.0,100.0,none,none,none,none,none,none,none,none
5,912307,20,5,1669687.0,28087.0,10,380.0,90.0,none,none,none,none,none,none,none,none
5,912307,20,5,1670067.0,28467.0,11,0,380.0,none,none,none,none,none,none,none,none
5,912307,20,5,1674462.0,32862.0,2,111.0,0,none,none,none,none,none,none,none,none
5,912307,20,5,1674573.0,32973.0,3,79.0,111.0,none,none,none,none,none,none,none,none
5,912307,20,5,1674652.0,33052.0,4,320.0,79.0,none,none,none,none,none,none,none,none
5,912307,20,5,1674972.0,33372.0,5,222.0,320.0,none,none,none,none,none,none,none,none
5,912307,20,5,1675194.0,33594.0,6,109.0,222.0,none,none,none,none,none,none,none,none
5,912307,20,5,1675303.0,33703.0,7,71.0,109.0,none,none,none,none,none,none,none,none
5,912307,20,5,1675374.0,33774.0,8,191.0,71.0,none,none,none,none,none,none,none,none
5,912307,20,5,1675565.0,33965.0,9,91.0,191.0,none,none,none,none,none,none,none,none
5,912307,20,5,1675656.0,34056.0,10,211.0,91.0,none,none,none,none,none,none,none,none
5,912307,20,5,1675867.0,34267.0,11,0,211.0,none,none,none,none,none,none,none,none
5,912307,20,5,1680370.0,38770.0,2,631.0,0,none,none,none,none,none,none,none,none
5,912307,20,5,1681001.0,39401.0,3,80.0,631.0,none,none,none,none,none,none,none,none
5,912307,20,5,1681081.0,39481.0,4,290.0,80.0,none,none,none,none,none,none,none,none
5,912307,20,5,1681371.0,39771.0,5,190.0,290.0,none,none,none,none,none,none,none,none
5,912307,20,5,1681561.0,39961.0,6,130.0,190.0,none,none,none,none,none,none,none,none
5,912307,20,5,1681691.0,40091.0,7,90.0,130.0,none,none,none,none,none,none,none,none
5,912307,20,5,1681781.0,40181.0,8,130.0,90.0,none,none,none,none,none,none,none,none
5,912307,20,5,1681911.0,40311.0,9,70.0,130.0,none,none,none,none,none,none,none,none
5,912307,20,5,1681981.0,40381.0,10,220.0,70.0,none,none,none,none,none,none,none,none
5,912307,20,5,1682201.0,40601.0,11,0,220.0,none,none,none,none,none,none,none,none
5,912307,20,5,1687258.0,45658.0,2,126.0,0,none,none,none,none,none,none,none,none
5,912307,20,5,1687384.0,45784.0,3,81.0,126.0,none,none,none,none,none,none,none,none
5,912307,20,5,1687465.0,45865.0,4,362.0,81.0,none,none,none,none,none,none,none,none
5,912307,20,5,1687827.0,46227.0,5,131.0,362.0,none,none,none,none,none,none,none,none
5,912307,20,5,1687958.0,46358.0,6,80.0,131.0,none,none,none,none,none,none,none,none
5,912307,20,5,1688038.0,46438.0,7,100.0,80.0,none,none,none,none,none,none,none,none
5,912307,20,5,1688138.0,46538.0,8,212.0,100.0,none,none,none,none,none,none,none,none
5,912307,20,5,1688350.0,46750.0,9,80.0,212.0,none,none,none,none,none,none,none,none
5,912307,20,5,1688430.0,46830.0,10,210.0,80.0,none,none,none,none,none,none,none,none
5,912307,20,5,1688640.0,47040.0,11,0,210.0,none,none,none,none,none,none,none,none
5,912307,20,5,1692904.0,51304.0,2,100.0,0,none,none,none,none,none,none,none,none
5,912307,20,5,1693004.0,51404.0,3,70.0,100.0,none,none,none,none,none,none,none,none
5,912307,20,5,1693074.0,51474.0,4,260.0,70.0,none,none,none,none,none,none,none,none
5,912307,20,5,1693334.0,51734.0,5,210.0,260.0,none,none,none,none,none,none,none,none
5,912307,20,5,1693544.0,51944.0,6,100.0,210.0,none,none,none,none,none,none,none,none
5,912307,20,5,1693644.0,52044.0,7,90.0,100.0,none,none,none,none,none,none,none,none
5,912307,20,5,1693734.0,52134.0,8,230.0,90.0,none,none,none,none,none,none,none,none
5,912307,20,5,1693964.0,52364.0,9,100.0,230.0,none,none,none,none,none,none,none,none
5,912307,20,5,1694064.0,52464.0,10,360.0,100.0,none,none,none,none,none,none,none,none
5,912307,20,5,1694424.0,52824.0,11,0,360.0,none,none,none,none,none,none,none,none
5,912307,20,5,1697437.0,55837.0,2,180.0,0,none,none,none,none,none,none,none,none
5,912307,20,5,1697617.0,56017.0,3,71.0,180.0,none,none,none,none,none,none,none,none
5,912307,20,5,1697688.0,56088.0,4,279.0,71.0,none,none,none,none,none,none,none,none
5,912307,20,5,1697967.0,56367.0,5,210.0,279.0,none,none,none,none,none,none,none,none
5,912307,20,5,1698177.0,56577.0,6,100.0,210.0,none,none,none,none,none,none,none,none
5,912307,20,5,1698277.0,56677.0,7,60.0,100.0,none,none,none,none,none,none,none,none
5,912307,20,5,1698337.0,56737.0,8,190.0,60.0,none,none,none,none,none,none,none,none
5,912307,20,5,1698527.0,56927.0,9,130.0,190.0,none,none,none,none,none,none,none,none
5,912307,20,5,1698657.0,57057.0,10,200.0,130.0,none,none,none,none,none,none,none,none
5,912307,20,5,1698857.0,57257.0,11,0,200.0,none,none,none,none,none,none,none,none
5,912307,20,5,1703755.0,62155.0,2,130.0,0,none,none,none,none,none,none,none,none
5,912307,20,5,1703885.0,62285.0,3,70.0,130.0,none,none,none,none,none,none,none,none
5,912307,20,5,1703955.0,62355.0,4,420.0,70.0,none,none,none,none,none,none,none,none
5,912307,20,5,1704375.0,62775.0,5,190.0,420.0,none,none,none,none,none,none,none,none
5,912307,20,5,1704565.0,62965.0,6,150.0,190.0,none,none,none,none,none,none,none,none
5,912307,20,5,1704715.0,63115.0,7,50.0,150.0,none,none,none,none,none,none,none,none
5,912307,20,5,1704765.0,63165.0,8,240.0,50.0,none,none,none,none,none,none,none,none
5,912307,20,5,1705005.0,63405.0,9,90.0,240.0,none,none,none,none,none,none,none,none
5,912307,20,5,1705095.0,63495.0,10,291.0,90.0,none,none,none,none,none,none,none,none
5,912307,20,5,1705386.0,63786.0,11,0,291.0,none,none,none,none,none,none,none,none
5,912307,20,5,1708653.0,67053.0,2,159.0,0,none,none,none,none,none,none,none,none
5,912307,20,5,1708812.0,67212.0,3,70.0,159.0,none,none,none,none,none,none,none,none
5,912307,20,5,1708882.0,67282.0,4,291.0,70.0,none,none,none,none,none,none,none,none
5,912307,20,5,1709173.0,67573.0,5,180.0,291.0,none,none,none,none,none,none,none,none
5,912307,20,5,1709353.0,67753.0,6,99.0,180.0,none,none,none,none,none,none,none,none
5,912307,20,5,1709452.0,67852.0,7,61.0,99.0,none,none,none,none,none,none,none,none
5,912307,20,5,1709513.0,67913.0,8,90.0,61.0,none,none,none,none,none,none,none,none
5,912307,20,5,1709603.0,68003.0,9,89.0,90.0,none,none,none,none,none,none,none,none
5,912307,20,5,1709692.0,68092.0,10,280.0,89.0,none,none,none,none,none,none,none,none
5,912307,20,5,1709972.0,68372.0,11,0,280.0,none,none,none,none,none,none,none,none
5,912307,20,5,1712463.0,70863.0,2,0,0,none,none,none,none,none,none,none,none
5,912307,22,7,1838249.0,23849.0,3,60.0,0,none,none,none,none,none,none,none,none
5,912307,22,7,1838309.0,23909.0,4,261.0,60.0,none,none,none,none,none,none,none,none
5,912307,22,7,1838570.0,24170.0,5,170.0,261.0,none,none,none,none,none,none,none,none
5,912307,22,7,1838740.0,24340.0,6,90.0,170.0,none,none,none,none,none,none,none,none
5,912307,22,7,1838830.0,24430.0,7,40.0,90.0,none,none,none,none,none,none,none,none
5,912307,22,7,1838870.0,24470.0,8,70.0,40.0,none,none,none,none,none,none,none,none
5,912307,22,7,1838940.0,24540.0,9,60.0,70.0,none,none,none,none,none,none,none,none
5,912307,22,7,1839000.0,24600.0,10,250.0,60.0,none,none,none,none,none,none,none,none
5,912307,22,7,1839250.0,24850.0,11,0,250.0,none,none,none,none,none,none,none,none
5,912307,22,7,1843613.0,29213.0,2,100.0,0,none,none,none,none,none,none,none,none
5,912307,22,7,1843713.0,29313.0,3,60.0,100.0,none,none,none,none,none,none,none,none
5,912307,22,7,1843773.0,29373.0,4,291.0,60.0,none,none,none,none,none,none,none,none
5,912307,22,7,1844064.0,29664.0,5,210.0,291.0,none,none,none,none,none,none,none,none
5,912307,22,7,1844274.0,29874.0,6,80.0,210.0,none,none,none,none,none,none,none,none
5,912307,22,7,1844354.0,29954.0,7,80.0,80.0,none,none,none,none,none,none,none,none
5,912307,22,7,1844434.0,30034.0,8,217.0,80.0,none,none,none,none,none,none,none,none
5,912307,22,7,1844651.0,30251.0,9,80.0,217.0,none,none,none,none,none,none,none,none
5,912307,22,7,1844731.0,30331.0,10,310.0,80.0,none,none,none,none,none,none,none,none
5,912307,22,7,1845041.0,30641.0,11,0,310.0,none,none,none,none,none,none,none,none
5,912307,22,7,1850090.0,35690.0,2,180.0,0,none,none,none,none,none,none,none,none
5,912307,22,7,1850270.0,35870.0,3,70.0,180.0,none,none,none,none,none,none,none,none
5,912307,22,7,1850340.0,35940.0,4,371.0,70.0,none,none,none,none,none,none,none,none
5,912307,22,7,1850711.0,36311.0,5,220.0,371.0,none,none,none,none,none,none,none,none
5,912307,22,7,1850931.0,36531.0,6,80.0,220.0,none,none,none,none,none,none,none,none
5,912307,22,7,1851011.0,36611.0,7,90.0,80.0,none,none,none,none,none,none,none,none
5,912307,22,7,1851101.0,36701.0,8,140.0,90.0,none,none,none,none,none,none,none,none
5,912307,22,7,1851241.0,36841.0,9,80.0,140.0,none,none,none,none,none,none,none,none
5,912307,22,7,1851321.0,36921.0,10,310.0,80.0,none,none,none,none,none,none,none,none
5,912307,22,7,1851631.0,37231.0,11,0,310.0,none,none,none,none,none,none,none,none
5,912307,22,7,1856601.0,42201.0,2,100.0,0,none,none,none,none,none,none,none,none
5,912307,22,7,1856701.0,42301.0,3,70.0,100.0,none,none,none,none,none,none,none,none
5,912307,22,7,1856771.0,42371.0,4,251.0,70.0,none,none,none,none,none,none,none,none
5,912307,22,7,1857022.0,42622.0,5,207.0,251.0,none,none,none,none,none,none,none,none
5,912307,22,7,1857229.0,42829.0,6,70.0,207.0,none,none,none,none,none,none,none,none
5,912307,22,7,1857299.0,42899.0,7,90.0,70.0,none,none,none,none,none,none,none,none
5,912307,22,7,1857389.0,42989.0,8,190.0,90.0,none,none,none,none,none,none,none,none
5,912307,22,7,1857579.0,43179.0,9,100.0,190.0,none,none,none,none,none,none,none,none
5,912307,22,7,1857679.0,43279.0,10,400.0,100.0,none,none,none,none,none,none,none,none
5,912307,22,7,1858079.0,43679.0,11,0,400.0,none,none,none,none,none,none,none,none
5,912307,22,7,1862711.0,48311.0,2,200.0,0,none,none,none,none,none,none,none,none
5,912307,22,7,1862911.0,48511.0,3,61.0,200.0,none,none,none,none,none,none,none,none
5,912307,22,7,1862972.0,48572.0,4,350.0,61.0,none,none,none,none,none,none,none,none
5,912307,22,7,1863322.0,48922.0,5,200.0,350.0,none,none,none,none,none,none,none,none
5,912307,22,7,1863522.0,49122.0,6,170.0,200.0,none,none,none,none,none,none,none,none
5,912307,22,7,1863692.0,49292.0,7,70.0,170.0,none,none,none,none,none,none,none,none
5,912307,22,7,1863762.0,49362.0,8,190.0,70.0,none,none,none,none,none,none,none,none
5,912307,22,7,1863952.0,49552.0,9,100.0,190.0,none,none,none,none,none,none,none,none
5,912307,22,7,1864052.0,49652.0,10,340.0,100.0,none,none,none,none,none,none,none,none
5,912307,22,7,1864392.0,49992.0,11,0,340.0,none,none,none,none,none,none,none,none
5,912307,22,7,1868132.0,53732.0,2,80.0,0,none,none,none,none,none,none,none,none
5,912307,22,7,1868212.0,53812.0,3,80.0,80.0,none,none,none,none,none,none,none,none
5,912307,22,7,1868292.0,53892.0,4,310.0,80.0,none,none,none,none,none,none,none,none
5,912307,22,7,1868602.0,54202.0,5,372.0,310.0,none,none,none,none,none,none,none,none
5,912307,22,7,1868974.0,54574.0,6,90.0,372.0,none,none,none,none,none,none,none,none
5,912307,22,7,1869064.0,54664.0,7,91.0,90.0,none,none,none,none,none,none,none,none
5,912307,22,7,1869155.0,54755.0,8,270.0,91.0,none,none,none,none,none,none,none,none
5,912307,22,7,1869425.0,55025.0,9,90.0,270.0,none,none,none,none,none,none,none,none
5,912307,22,7,1869515.0,55115.0,10,400.0,90.0,none,none,none,none,none,none,none,none
5,912307,22,7,1869915.0,55515.0,11,0,400.0,none,none,none,none,none,none,none,none
5,912307,22,7,1873497.0,59097.0,2,123.0,0,none,none,none,none,none,none,none,none
5,912307,22,7,1873620.0,59220.0,3,70.0,123.0,none,none,none,none,none,none,none,none
5,912307,22,7,1873690.0,59290.0,4,350.0,70.0,none,none,none,none,none,none,none,none
5,912307,22,7,1874040.0,59640.0,5,240.0,350.0,none,none,none,none,none,none,none,none
5,912307,22,7,1874280.0,59880.0,6,90.0,240.0,none,none,none,none,none,none,none,none
5,912307,22,7,1874370.0,59970.0,7,90.0,90.0,none,none,none,none,none,none,none,none
5,912307,22,7,1874460.0,60060.0,8,170.0,90.0,none,none,none,none,none,none,none,none
5,912307,22,7,1874630.0,60230.0,9,110.0,170.0,none,none,none,none,none,none,none,none
5,912307,22,7,1874740.0,60340.0,10,300.0,110.0,none,none,none,none,none,none,none,none
5,912307,22,7,1875040.0,60640.0,11,0,300.0,none,none,none,none,none,none,none,none
5,912307,22,7,1878871.0,64471.0,2,200.0,0,none,none,none,none,none,none,none,none
5,912307,22,7,1879071.0,64671.0,3,70.0,200.0,none,none,none,none,none,none,none,none
5,912307,22,7,1879141.0,64741.0,4,270.0,70.0,none,none,none,none,none,none,none,none
5,912307,22,7,1879411.0,65011.0,5,237.0,270.0,none,none,none,none,none,none,none,none
5,912307,22,7,1879648.0,65248.0,6,122.0,237.0,none,none,none,none,none,none,none,none
5,912307,22,7,1879770.0,65370.0,7,80.0,122.0,none,none,none,none,none,none,none,none
5,912307,22,7,1879850.0,65450.0,8,251.0,80.0,none,none,none,none,none,none,none,none
5,912307,22,7,1880101.0,65701.0,9,130.0,251.0,none,none,none,none,none,none,none,none
5,912307,22,7,1880231.0,65831.0,10,280.0,130.0,none,none,none,none,none,none,none,none
5,912307,22,7,1880511.0,66111.0,11,0,280.0,none,none,none,none,none,none,none,none
5,912307,22,7,1885306.0,70906.0,2,150.0,0,none,none,none,none,none,none,none,none
5,912307,22,7,1885456.0,71056.0,3,80.0,150.0,none,none,none,none,none,none,none,none
5,912307,22,7,1885536.0,71136.0,4,390.0,80.0,none,none,none,none,none,none,none,none
5,912307,22,7,1885926.0,71526.0,5,200.0,390.0,none,none,none,none,none,none,none,none
5,912307,22,7,1886126.0,71726.0,6,101.0,200.0,none,none,none,none,none,none,none,none
5,912307,22,7,1886227.0,71827.0,7,49.0,101.0,none,none,none,none,none,none,none,none
5,912307,22,7,1886276.0,71876.0,8,160.0,49.0,none,none,none,none,none,none,none,none
5,912307,22,7,1886436.0,72036.0,9,80.0,160.0,none,none,none,none,none,none,none,none
5,912307,22,7,1886516.0,72116.0,10,270.0,80.0,none,none,none,none,none,none,none,none
5,912307,22,7,1886786.0,72386.0,11,0,270.0,none,none,none,none,none,none,none,none
5,912307,22,7,1888936.0,74536.0,2,0,0,none,none,none,none,none,none,none,none
5,912307,23,1,1922648.0,21848.0,5,180.0,0,none,none,none,none,none,none,none,none
5,912307,23,1,1922828.0,22028.0,6,60.0,180.0,none,none,none,none,none,none,none,none
5,912307,23,1,1922888.0,22088.0,7,70.0,60.0,none,none,none,none,none,none,none,none
5,912307,23,1,1922958.0,22158.0,8,120.0,70.0,none,none,none,none,none,none,none,none
5,912307,23,1,1923078.0,22278.0,9,70.0,120.0,none,none,none,none,none,none,none,none
5,912307,23,1,1923148.0,22348.0,10,220.0,70.0,none,none,none,none,none,none,none,none
5,912307,23,1,1923368.0,22568.0,11,0,220.0,none,none,none,none,none,none,none,none
5,912307,23,1,1927495.0,26695.0,2,81.0,0,none,none,none,none,none,none,none,none
5,912307,23,1,1927576.0,26776.0,3,60.0,81.0,none,none,none,none,none,none,none,none
5,912307,23,1,1927636.0,26836.0,4,550.0,60.0,none,none,none,none,none,none,none,none
5,912307,23,1,1928186.0,27386.0,5,400.0,550.0,none,none,none,none,none,none,none,none
5,912307,23,1,1928586.0,27786.0,6,130.0,400.0,none,none,none,none,none,none,none,none
5,912307,23,1,1928716.0,27916.0,7,60.0,130.0,none,none,none,none,none,none,none,none
5,912307,23,1,1928776.0,27976.0,8,0,60.0,none,none,none,none,none,none,none,none
5,912307,23,1,1929097.0,28297.0,10,600.0,0,none,none,none,none,none,none,none,none
5,912307,23,1,1929697.0,28897.0,11,0,600.0,none,none,none,none,none,none,none,none
5,912307,23,1,1933451.0,32651.0,2,160.0,0,none,none,none,none,none,none,none,none
5,912307,23,1,1933611.0,32811.0,3,70.0,160.0,none,none,none,none,none,none,none,none
5,912307,23,1,1933681.0,32881.0,4,320.0,70.0,none,none,none,none,none,none,none,none
5,912307,23,1,1934001.0,33201.0,5,210.0,320.0,none,none,none,none,none,none,none,none
5,912307,23,1,1934211.0,33411.0,6,120.0,210.0,none,none,none,none,none,none,none,none
5,912307,23,1,1934331.0,33531.0,7,50.0,120.0,none,none,none,none,none,none,none,none
5,912307,23,1,1934381.0,33581.0,8,211.0,50.0,none,none,none,none,none,none,none,none
5,912307,23,1,1934592.0,33792.0,9,81.0,211.0,none,none,none,none,none,none,none,none
5,912307,23,1,1934673.0,33873.0,10,320.0,81.0,none,none,none,none,none,none,none,none
5,912307,23,1,1934993.0,34193.0,11,0,320.0,none,none,none,none,none,none,none,none
5,912307,23,1,1940086.0,39286.0,2,109.0,0,none,none,none,none,none,none,none,none
5,912307,23,1,1940195.0,39395.0,3,60.0,109.0,none,none,none,none,none,none,none,none
5,912307,23,1,1940255.0,39455.0,4,381.0,60.0,none,none,none,none,none,none,none,none
5,912307,23,1,1940636.0,39836.0,5,220.0,381.0,none,none,none,none,none,none,none,none
5,912307,23,1,1940856.0,40056.0,6,140.0,220.0,none,none,none,none,none,none,none,none
5,912307,23,1,1940996.0,40196.0,7,50.0,140.0,none,none,none,none,none,none,none,none
5,912307,23,1,1941046.0,40246.0,8,141.0,50.0,none,none,none,none,none,none,none,none
5,912307,23,1,1941187.0,40387.0,9,119.0,141.0,none,none,none,none,none,none,none,none
5,912307,23,1,1941306.0,40506.0,10,230.0,119.0,none,none,none,none,none,none,none,none
5,912307,23,1,1941536.0,40736.0,11,0,230.0,none,none,none,none,none,none,none,none
5,912307,23,1,1946525.0,45725.0,2,70.0,0,none,none,none,none,none,none,none,none
5,912307,23,1,1946595.0,45795.0,3,70.0,70.0,none,none,none,none,none,none,none,none
5,912307,23,1,1946665.0,45865.0,4,370.0,70.0,none,none,none,none,none,none,none,none
5,912307,23,1,1947035.0,46235.0,5,210.0,370.0,none,none,none,none,none,none,none,none
5,912307,23,1,1947245.0,46445.0,6,120.0,210.0,none,none,none,none,none,none,none,none
5,912307,23,1,1947365.0,46565.0,7,80.0,120.0,none,none,none,none,none,none,none,none
5,912307,23,1,1947445.0,46645.0,8,130.0,80.0,none,none,none,none,none,none,none,none
5,912307,23,1,1947575.0,46775.0,9,100.0,130.0,none,none,none,none,none,none,none,none
5,912307,23,1,1947675.0,46875.0,10,310.0,100.0,none,none,none,none,none,none,none,none
5,912307,23,1,1947985.0,47185.0,11,0,310.0,none,none,none,none,none,none,none,none
5,912307,23,1,1952359.0,51559.0,2,150.0,0,none,none,none,none,none,none,none,none
5,912307,23,1,1952509.0,51709.0,3,80.0,150.0,none,none,none,none,none,none,none,none
5,912307,23,1,1952589.0,51789.0,4,310.0,80.0,none,none,none,none,none,none,none,none
5,912307,23,1,1952899.0,52099.0,5,210.0,310.0,none,none,none,none,none,none,none,none
5,912307,23,1,1953109.0,52309.0,6,90.0,210.0,none,none,none,none,none,none,none,none
5,912307,23,1,1953199.0,52399.0,7,60.0,90.0,none,none,none,none,none,none,none,none
5,912307,23,1,1953259.0,52459.0,8,210.0,60.0,none,none,none,none,none,none,none,none
5,912307,23,1,1953469.0,52669.0,9,91.0,210.0,none,none,none,none,none,none,none,none
5,912307,23,1,1953560.0,52760.0,10,290.0,91.0,none,none,none,none,none,none,none,none
5,912307,23,1,1953850.0,53050.0,11,0,290.0,none,none,none,none,none,none,none,none
5,912307,23,1,1957526.0,56726.0,2,110.0,0,none,none,none,none,none,none,none,none
5,912307,23,1,1957636.0,56836.0,3,70.0,110.0,none,none,none,none,none,none,none,none
5,912307,23,1,1957706.0,56906.0,4,340.0,70.0,none,none,none,none,none,none,none,none
5,912307,23,1,1958046.0,57246.0,5,220.0,340.0,none,none,none,none,none,none,none,none
5,912307,23,1,1958266.0,57466.0,6,80.0,220.0,none,none,none,none,none,none,none,none
5,912307,23,1,1958346.0,57546.0,7,100.0,80.0,none,none,none,none,none,none,none,none
5,912307,23,1,1958446.0,57646.0,8,260.0,100.0,none,none,none,none,none,none,none,none
5,912307,23,1,1958706.0,57906.0,9,90.0,260.0,none,none,none,none,none,none,none,none
5,912307,23,1,1958796.0,57996.0,10,240.0,90.0,none,none,none,none,none,none,none,none
5,912307,23,1,1959036.0,58236.0,11,0,240.0,none,none,none,none,none,none,none,none
5,912307,23,1,1962890.0,62090.0,2,179.0,0,none,none,none,none,none,none,none,none
5,912307,23,1,1963069.0,62269.0,3,80.0,179.0,none,none,none,none,none,none,none,none
5,912307,23,1,1963149.0,62349.0,4,411.0,80.0,none,none,none,none,none,none,none,none
5,912307,23,1,1963560.0,62760.0,5,230.0,411.0,none,none,none,none,none,none,none,none
